"Title"	"originaldoc"	"image"	"thumb"	"alt"	"description"	"url"	"status"	"data_link"	"material_link"	"protocol_link"	"analysis_link"	"date_uploaded"	"date_published"	"comment"	"Highlighted"
"Bseq_analyser Shiny app"	"Null"	"Bseq_analyser_Shiny_app/Bseq_analyser_Shiny_app.png"	"Bseq_analyser_Shiny_app/Bseq_analyser_Shiny_app_nail.png"	"something went wrong"	"Screenshot of the Bseq_analyser Shiny application for data analysis.  In the left panel, the user did indicate variables to use.  He could also indicate where it can find data which was not published on- line (clicking the button -Data_directory-).  The main panel has two tabs,  one for performing the multidi- mensional analysis, one to see plots over 24h of each behaviour categories."	"Null"	"preprint"	"to_Fill"	"to_Fill"	"to_Fill"	"to_Fill"	"2019-05-16 16:27:21"	"Null"	"Null"	"FALSE"
